__version__;_id;_index;_submission_time;_uuid;_validation_status;able_to_observe_toilet;age_of_respondent;area;cant_access_money_for_toilet;cant_afford_toilet;cleaned_toilet;cleanliness_of_neighborhood;cleanliness_of_pan;cleanliness_of_slab;community;community_other;concerns_about_using_ctg_toilet;concerns_about_using_ctg_toilet_specify;container_replaced_freq_ctg;cost_per_month;cost_per_month_endline;cost_per_other;cost_per_use;cost_per_week;ctg_cleanliness;ctg_information_family;ctg_information_friend;ctg_information_neighbour;ctg_information_other;ctg_information_other_specify;ctg_information_salesagent;ctg_information_source;ctg_information_spouse;ctg_issues;ctg_issues_excessive_smell_when_open;ctg_issues_full;ctg_issues_leaking;ctg_issues_none;ctg_issues_smells_when_closed;ctg_recommendation;ctg_recommendation_family;ctg_recommendation_friend;ctg_recommendation_neighbour;ctg_recommendation_none;ctg_recommendation_other;ctg_recommendation_other_specify;customer.available.and.over.18;customer.willing.to.participate;date;dce1;dce10;dce11;dce12;dce13;dce14;dce15;dce16;dce2;dce3;dce4;dce5;dce6;dce7;dce8;dce9;development_priority_of_neighborhood;deviceid;displaytenant;district;door_lockable_inside;door_lockable_outside;electricity_situation;employment_type;ever_unable_to_use_ctg;ever_unable_to_use_ctg_specify;exclusion_from_toilet_usage;exclusion_from_toilet_usage_reason;fear_of_being_removed;female_<_5_years;female_>_1_8_years;female_5_1_8_years;fuel_used_for_cooking;functioning_toilet;functioning_toilet_isctg;handwashing_facility;highest_level_of_education;house_ownership;how_likely_to_recommend_clean_team;howmanyoppositesex;image_of_CTGtoilet;image_of_house;is_ctg_available;knowledge_of_toilet_sharing;landlord_residence;location_of_water_source;main_material_of_floor;main_material_of_roof;main_material_of_wall;male_<_5_years;male_>_1_8_years;male_5_1_8_years;management_of_children_feces;marital_status;mechanical_emptying;number_households_sharing;number_of_households;number_of_rooms;numeber_of_daily_toilet_usage;odour_control_agents_ash;odour_control_agents_baseline;odour_control_agents_chemicals;odour_control_agents_endline;odour_control_agents_other_baseline;odour_control_agents_other_endline;odour_control_agents_other_specify;odour_control_agents_ash;odour_control_baseline;odour_control_endline;pan_material;people_using_ctg;perception_about_neighborhood;pit_lining;pit_lining_other;presence_of_drain;presence_of_paved_road;presence_of_street_lights;primary_solidwaste_collection;random_wtp_1;random_wtp_2;random_wtp_3;rent_paid;safety_of_neighborhood;sanqol_assault;sanqol_assault_young;sanqol_cleanliness;sanqol_cleanliness_young;sanqol_convenience;sanqol_convenience_young;sanqol_cost;sanqol_cost_young;sanqol_disgust;sanqol_disgust_young;sanqol_health;sanqol_health_young;sanqol_privacy;sanqol_privacy_young;sanqol_proud;sanqol_proud_young;sanqol_safety;sanqol_safety_young;sanqol_shame;sanqol_shame_young;sanqol_smell;sanqol_smell_young;satisfaction_avoiding_unpleasant_odour;satisfaction_avoiding_unpleasant_odour_not_in_use;satisfaction_combine_duities_and_using_toilet;satisfaction_manage_menstrual_hygiene;satisfaction_towards_cost_of_latrine_usage;satisfaction_towards_ease_to_access;satisfaction_towards_ease_to_use;satisfaction_towards_privacy_of_toilet_use;satisfaction_towards_toilet_cleanliness;satisfaction_towards_toilet_uncomfortabity;selectrandomperson;sex_mainrespondent;sharing_of_toilet_baseline;sharing_of_toilet_endline;simserial;slab_material;slab_material_other;smell_reduction_system;smell_reduction_system_none;smell_reduction_system_other;smell_reduction_system_other_specify;smell_reduction_system_pipe;smell_reduction_system_simplecover;smell_reduction_system_waterseal;smell_reduction_system_window_or_vent;soap_for_handwashing;source_of_water_for_drinking;source_of_water_for_other_purposes;survey.start.time;time;time_to_access_toilet;time_to_get_water;toilet_door;toilet_location_baseline;toilet_location_ctg;toilet_on_compound_cant_use;toilet_public_usage_baseline;toilet_public_usage_endline;toilet_roof;toilet_scrubbedmopped_frequency;toilet_use_payment_option;toilet_use_payment_option_other;toilet_walls;type_of_toilet;type_of_toilet_001;type_of_toilet_other;type_of_toilet_other_001;urinate_or_defecate_at_night;urinate_or_defecate_at_night_use_ctg;use_non_ctg_toilet;vas1;vas2;vas3;vas4;wait_for_replacement_ctg;water_for_handwashing;why_not_observed;why_not_use_a_toilet;why_not_use_a_toilet_other;why_not_use_household_toilets;why_not_use_household_toilets_other;wtp_carrying;wtp_carrying_10;wtp_carrying_15;wtp_carrying_5;wtp_enclosure;wtp_enclosure_10;wtp_enclosure_15;wtp_enclosure_5;wtp_frequency;wtp_frequency_10;wtp_frequency_15;wtp_frequency_5;years_living_in_current_house;household_size;adults;kids;sanqol_assault_num;sanqol_cleanliness_num;sanqol_convenience_num;sanqol_cost_num;sanqol_disgust_num;sanqol_health_num;sanqol_privacy_num;sanqol_proud_num;sanqol_safety_num;sanqol_shame_num;sanqol_smell_num;satisfaction_towards_privacy_of_toilet_use_num;satisfaction_towards_toilet_cleanliness_num;satisfaction_combine_duities_and_using_toilet_num;sanqol_rawindex;sanqol_rawscore;cost_per_month_public_baseline
vCHaYUC7y3rGqq9dqgj8dq;68548035;268;2019-09-20T10:33:48;2d49e7bb-4861-4c89-a65e-5a29edf409f9;NA;Yes;49;Post office - Vita pharmacy;No;No;Twice a week;Yes;Appears clean;Appears clean;Anomangye;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;1;1;0;NA;1;Neighbour Friend Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;18.09.2019;B;A;B;B;B;B;B;A;B;B;A;B;A;A;A;B;Healthcare;8.92E+18;NA;Suame Municipal;Yes;No;Shared meter connection;Self employee/Business;NA;NA;No;NA;Yes;0;1;1;Charcoal;Yes;NA;Yes;Junior Secondary (P 7-9);Own;Would recommend;NA;NA;1568823773699.jpg;NA;No;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;0;None;Married;Yes;NA;3;2;1;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;other;NA;Yes;NA;NA;Yes;Yes;Yes;Stored at household and collected by a private individual;NA;NA;NA;NA;Yes;1;NA;2;NA;2;NA;1;NA;2;NA;2;NA;3;NA;1;NA;3;NA;2;NA;2;NA;2;NA;1;1;2;3;3;3;3;3;NA;Female;Yes;No;3.60E+14;Ceremic;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;No;Sachet water;Piped water, piped into yard/plot;2019-09-18T16:09:03.904Z;0;15;1;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;7;5;1;5;NA;Yes;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;3;3;0;1;1;1;1;1;1;0;2;0;1;1;3;3;1;0.8;12;45
vCHaYUC7y3rGqq9dqgj8dq;67946062;234;2019-09-15T23:07:45;43bbfb4f-ca8b-4ed4-82c3-08d0a3b7039a;NA;NA;37;Near jehovah Witness church;NA;NA;Several times a week;Yes;NA;NA;Asawase;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;1;Neighbour Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;12.09.2019;B;B;A;A;B;A;A;A;A;B;B;B;A;A;A;B;Employment,  lighting;NA;NA;Asokore Mampong Municipal;NA;NA;Shared meter connection;Self employee/Business;NA;NA;NA;NA;No;0;0;2;Charcoal;No;NA;NA;Pre-primary;Rent;Would recommend;NA;1574171598297.jpg;1568309513978.jpg;NA;NA;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;NA;Married;NA;NA;10;1;NA;0;NA;0;Sawdust;NA;0;NA;1;NA;Yes;NA;NA;Yes;NA;NA;Yes;Yes;Yes;Stored at public place and collected b a company;NA;NA;NA;80;Yes;0;NA;1;NA;0;NA;0;NA;0;NA;2;NA;0;NA;0;NA;1;NA;0;NA;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;Female;NA;No;3.60E+14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-09-12T17:29:03.473Z;0;NA;10;NA;NA;NA;NA;NA;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Yes;No;2;5;8;4;NA;NA;NA;There is no convenient toilet available;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;2;2;0;0;2;3;0;3;1;3;3;2;3;1;NA;NA;1;0.2;3;NA
vCHaYUC7y3rGqq9dqgj8dq;67946069;235;2019-09-15T23:08:51;f3d2f394-7cac-4ecb-b706-a5d27c946745;NA;Yes;45;Near jehovah Witness church;No;No;Several times a week;Yes;Appears dirty or sandy/made of dirt;Appears dirty or sandy/made of dirt;Asawase;NA;NA;NA;NA;NA;NA;NA;0.4;NA;NA;0;0;1;0;NA;1;Neighbour Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;12.09.2019;A;A;A;B;B;A;B;A;A;A;B;B;A;A;B;B;Roads, lighting;NA;NA;Asokore Mampong Municipal;No;No;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;0;1;1;Charcoal;Yes;NA;No;Pre-primary;Own;Would recommend;NA;1574171693929.jpg;1568309705016.jpg;NA;No;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;None;Married;Yes;NA;7;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;Concrete;NA;Yes;Don’t Know;NA;Yes;No;No;Stored at public place and collected b a company;NA;NA;NA;NA;Yes;2;NA;1;NA;1;NA;0;NA;1;NA;0;NA;2;NA;0;NA;1;NA;1;NA;0;NA;0;NA;2;2;2;1;1;2;1;1;NA;Female;Yes;No;3.60E+14;Concrete;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-09-12T17:32:09.563Z;0;15;5;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;No, I use a bucket at night;Yes;No;1;4;8;5;NA;No;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;2;2;0;2;2;2;0;2;3;1;3;2;2;3;2;1;2;0.333333333;5;48
vCHaYUC7y3rGqq9dqgj8dq;67990460;254;2019-09-16T10:01:47;a34663f1-4336-484f-8a84-832cb04ecc77;NA;Yes;37;Two junction away from otech junction;No;No;Several times a week;Yes;Appears dirty or sandy/made of dirt;Visible feces;Asawase;NA;NA;NA;NA;NA;NA;NA;0.4;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;13.09.2019;A;B;A;B;A;B;A;B;A;B;A;B;A;A;A;B;Roads, lighting;8.92E+18;NA;Asokore Mampong Municipal;No;No;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;0;0;1;Charcoal;Yes;NA;No;Post-primary training (e.g. vocational, trailoring, masonry);Rent;Would recommend;NA;1574343534533.jpg;1568605670124.jpg;NA;No;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;1;No children <5 years present;Married;Yes;NA;8;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;other;NA;Yes;Don’t Know;NA;Yes;Yes;Yes;Stored at public place and collected b a company;NA;NA;NA;90;Yes;0;NA;1;NA;0;NA;0;NA;2;NA;1;NA;1;NA;0;NA;1;NA;0;NA;0;NA;1;NA;2;2;0;1;1;2;1;1;NA;Female;Yes;No;3.60E+14;Concrete;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-09-13T18:54:55.217Z;0;15;10;Yes;Elsewhere;NA;No;Yes;No;Yes;Once a day;Per use;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;No, I use a bucket at night;Yes;No;3;5;8;4;NA;No;NA;NA;NA;Landlord, and cannot afford household toilet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;2;2;0;0;2;3;0;1;2;2;3;2;3;3;2;1;2;0.333333333;5;48
vCHaYUC7y3rGqq9dqgj8dq;68756020;283;2019-09-22T10:33:43;1d2aac5f-6aa1-4e00-84e3-f918e11a421e;NA;Yes;57;Railway Quarters;No;No;Several times a week;Yes;Appears clean;Appears clean;Asawase;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;1;0;0;NA;1;Friend Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;18.09.2019;A;A;B;A;A;B;A;B;B;A;B;B;A;A;B;B;Employment,  lighting;NA;NA;Asokore Mampong Municipal;Yes;Yes;Shared meter connection;Casual worker/piece work;NA;NA;No;NA;No;0;1;0;Charcoal;Yes;NA;No;Pre-primary;Own;Would recommend;NA;1574171899723.jpg;1568814178423.jpg;NA;No;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;0;None;Married;Yes;NA;12;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;other;NA;Yes;NA;NA;Yes;Yes;Yes;Stored at public place and collected b a company;NA;NA;NA;NA;Yes;0;NA;2;NA;0;NA;0;NA;2;NA;2;NA;1;NA;1;NA;2;NA;1;NA;0;NA;0;NA;NA;NA;2;2;2;1;2;1;NA;Male;Yes;No;3.60E+14;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;No;Piped tube well or borehole/pump;Piped tube well or borehole/pump;2019-09-18T13:41:54.229Z;0;10;5;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;5;8;6;5;NA;No;NA;NA;NA;Landlord, and cannot afford household toilet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;2;2;0;0;1;3;0;1;1;2;2;1;2;3;1;2;NA;0.533333333;8;60
vCHaYUC7y3rGqq9dqgj8dq;68755999;281;2019-09-22T10:33:33;07157036-5fb2-45ea-b4bc-5598d19b0e73;NA;Yes;46;D line;No;No;Several times a week;Yes;Appears clean;Appears clean;Asawase;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;18.09.2019;A;B;A;B;B;A;B;A;A;B;A;A;B;B;A;A;Lighting,  Employment;NA;NA;Asokore Mampong Municipal;Yes;Yes;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;0;1;1;Charcoal;Yes;NA;No;Pre-primary;Rent;Would recommend;NA;1574172528723.jpg;1568811694697.jpg;NA;No;Yes;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;1;No children <5 years present;Married;Yes;NA;9;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;other;NA;Yes;NA;NA;Yes;Yes;Yes;Stored at public place and collected b a company;NA;NA;NA;100;Yes;0;NA;2;NA;0;NA;0;NA;2;NA;1;NA;0;NA;1;NA;2;NA;1;NA;1;NA;0;NA;2;2;2;2;2;1;1;1;NA;Female;Yes;No;3.60E+14;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-09-18T12:58:57.944Z;0;10;10;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;4;5;8;4;NA;No;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;3;3;0;0;1;3;0;1;2;3;2;1;2;2;1;1;2;0.4;6;90
vCHaYUC7y3rGqq9dqgj8dq;68756028;284;2019-09-22T10:33:46;3bf888a0-ea24-451f-9036-aa9627305d32;NA;Yes;39;Highways Quarters Area, gayhaye area;No;No;Twice a week;Yes;Appears clean;Appears clean;Asawase;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;1;0;0;NA;1;Friend Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;18.09.2019;A;B;B;A;B;A;B;A;A;A;B;B;A;B;B;A;Roads, lighting;NA;NA;Asokore Mampong Municipal;Yes;Yes;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;0;0;2;Charcoal;Yes;NA;No;Primary (P 1-6);Rent;Would recommend;NA;1574172680941.jpg;1568815231783.jpg;NA;No;Yes;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);1;0;0;None;Married;Yes;NA;8;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;other;NA;Yes;NA;NA;Yes;No;No;Stored at public place and collected b a company;NA;NA;NA;100;Yes;0;NA;2;NA;0;NA;0;NA;2;NA;1;NA;0;NA;1;NA;2;NA;2;NA;0;NA;1;NA;2;2;2;2;2;1;1;1;NA;Female;Yes;No;3.60E+14;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-09-18T13:55:50.890Z;0;15;10;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;5;5;8;5;NA;No;NA;NA;NA;Landlord, and cannot afford household toilet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;3;2;1;0;1;3;0;1;2;3;2;1;1;3;1;1;2;0.466666667;7;90
vCHaYUC7y3rGqq9dqgj8dq;69910747;334;2019-10-02T15:33:10;dbeabd1f-f1d3-4ff1-ad9a-b277805b3089;NA;Yes;36;Beside CAC Church;No;No;Twice a week;Yes;Appears clean;Appears clean;Asuoyeboa;NA;NA;NA;NA;NA;NA;NA;0.4;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;Neighbour Friend;0;1;1;0;0;NA;Yes;Yes;01.10.2019;B;B;A;A;B;B;B;A;B;B;B;A;A;B;A;A;Waste management;8.92E+18;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;1;1;1;LPG;Yes;NA;Yes;Senior Secondary;Own;Would recommend;NA;NA;1569944499646.jpg;NA;No;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;None;Married;Yes;NA;5;2;2;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;other;NA;Yes;NA;NA;Yes;No;Yes;Stored at household and collected by a private individual;NA;NA;NA;NA;Yes;0;NA;2;NA;2;NA;0;NA;3;NA;2;NA;3;NA;1;NA;3;NA;3;NA;2;NA;3;NA;1;1;2;3;3;3;4;3;NA;Female;Yes;No;3.60E+14;Ceremic;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;Yes;Sachet water;Piped water, piped into yard/plot;2019-10-01T15:25:49.089Z;0;10;1;Yes;Elsewhere;NA;Yes;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;5;2;0;3;NA;Yes;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;3;2;1;0;1;1;0;0;1;0;2;0;0;1;3;4;1;0.933333333;14;72
vCHaYUC7y3rGqq9dqgj8dq;70585171;371;2019-10-09T15:07:27;a34524f0-23d9-41dc-bdf1-8b8903aa5901;NA;Yes;36;Job Techo Shs;No;No;Several times a week;Yes;Appears clean;Appears clean;Asuoyeboa;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;01.10.2019;A;B;A;B;A;B;A;B;A;A;B;B;B;A;A;A;Roads, lighting;8.92E+18;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;0;0;1;Charcoal;Yes;NA;No;Post-primary training (e.g. vocational, trailoring, masonry);Rent;Would recommend;NA;NA;1569947892981.jpg;NA;No;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);1;0;0;Some;Married;Yes;NA;9;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;Concrete;NA;Yes;Don’t Know;NA;Yes;Yes;No;Stored at public place and collected b a company;NA;NA;NA;80;Yes;0;NA;0;NA;2;NA;0;NA;2;NA;1;NA;0;NA;0;NA;1;NA;1;NA;1;NA;0;NA;NA;NA;1;2;2;1;2;2;NA;Male;Yes;No;3.60E+14;Concrete;NA;Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;0;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-10-01T16:36:24.123Z;0;10;10;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;No, I use a bucket at night;Yes;No;4;5;8;5;NA;No;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;2;1;1;0;3;1;0;1;2;3;3;2;2;2;1;2;NA;0.333333333;5;60
vCHaYUC7y3rGqq9dqgj8dq;70585198;372;2019-10-09T15:07:36;5205adef-f00f-4b6c-823b-bb2b6f76b30e;NA;Yes;39;Station Street;No;No;Several times a week;Yes;Appears clean;Appears clean;Asuoyeboa;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;01.10.2019;A;B;B;B;B;B;B;A;B;A;A;A;A;A;B;A;Roads,  lighting;8.92E+18;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Formal employee (Private);NA;NA;No;NA;No;0;0;2;Charcoal;Yes;NA;No;Senior Secondary;Rent;Would recommend;NA;1577055546871.jpg;1569950223445.jpg;NA;No;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);1;0;0;Some;Married;Yes;NA;7;2;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;Concrete;NA;Yes;Don’t Know;NA;Yes;No;No;Stored at public place and collected b a company;NA;NA;NA;90;Yes;0;NA;1;NA;1;NA;0;NA;2;NA;1;NA;1;NA;1;NA;0;NA;2;NA;1;NA;0;NA;NA;NA;1;2;2;2;1;1;NA;Male;Yes;No;3.60E+14;Concrete;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-10-01T17:15:15.388Z;0;10;5;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;No, I use a bucket at night;Yes;No;4;5;9;5;NA;No;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;3;2;1;0;2;2;0;1;2;2;2;3;1;2;2;1;NA;0.4;6;90
vCHaYUC7y3rGqq9dqgj8dq;70585238;374;2019-10-09T15:07:48;0d06b2af-333f-48be-939c-a6b2d7d62a18;NA;Yes;40;Near Ma school;No;No;Several times a week;Yes;Appears clean;Appears clean;Asuoyeboa;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;01.10.2019;A;B;A;A;B;A;A;A;A;A;B;B;B;A;B;A;Roads, lighting;8.92E+18;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Casual worker/piece work;NA;NA;No;NA;No;0;0;2;Charcoal;Yes;NA;No;Post-primary training (e.g. vocational, trailoring, masonry);Rent;Would recommend;NA;NA;1569953519164.jpg;NA;No;Yes;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;1;No children <5 years present;Married;Yes;NA;10;1;1;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;Concrete;NA;Yes;Don’t Know;NA;Yes;Yes;Yes;Stored at public place and collected b a company;NA;NA;NA;70;Yes;0;NA;1;NA;1;NA;0;NA;2;NA;1;NA;2;NA;0;NA;0;NA;0;NA;2;NA;2;NA;NA;NA;1;2;2;2;2;0;NA;Male;Yes;No;3.60E+14;Concrete;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-10-01T18:10:14.945Z;0;10;10;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;No, I use a bucket at night;Yes;No;4;5;9;5;NA;No;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;3;3;0;0;2;2;0;1;2;1;3;3;3;1;2;2;NA;0.333333333;5;45
